order_month;customer_state;product_category_name_english;order_numbers;order_value;average_price;avg_number_product_per_order
2018-04;RJ;"luggage_accessories ";7;915,73;109,395714285714;1
2018-04;RJ;"market_place ";3;203,56;49,2966666666667;1
2018-04;RJ;"music ";2;194,85;80,495;1
2018-04;RJ;"musical_instruments ";11;1309,86;86,5754545454545;1
2018-04;RJ;"office_furniture ";12;4941,9;138,27;2
2018-04;RJ;"perfumery ";21;2830,89;90,2985185185185;1
2018-04;RJ;"pet_shop ";23;2985,39;112,646956521739;1
2018-04;RJ;"signaling_and_security ";4;1094,16;198,286;1
2018-04;RJ;"small_appliances ";11;1652,17;128,664545454545;1
2018-04;RJ;"small_appliances_home_oven_and_coffee ";1;644,34;579;1
2018-04;RJ;"sports_leisure ";66;9413,46;105,567866666667;1
2018-04;RJ;"stationery ";11;1083,25;73,3725;1
2018-04;RJ;"telephony ";20;1341,66;44,7090909090909;1
2018-04;RJ;"toys ";21;3158,08;126,658571428571;1
2018-04;RJ;unknown;10;1148,08;97,878;1
2018-04;RJ;"watches_gifts ";70;13959,58;168,281688311688;1
2018-04;RN;"art ";1;137,1;79,99;1
2018-04;RN;"auto ";1;98,38;45,9;1
2018-04;RN;"baby ";1;127,25;99,49;1
2018-04;RN;"bed_bath_table ";1;85,84;34,99;1
2018-04;RN;"books_general_interest ";1;585,12;524,9;1
2018-04;RN;"computers_accessories ";2;662,2;129,95;2
2018-04;RN;"cool_stuff ";1;228,57;169,99;1
2018-04;RN;"electronics ";3;120,74;17,3966666666667;1
2018-04;RN;"fashion_bags_accessories ";1;190,25;58,5;2
2018-04;RN;"fashion_shoes ";1;257,65;199,7;1
2018-04;RN;"food ";1;78,75;27,9;1
2018-04;RN;"furniture_decor ";2;293,96;94,12;1
2018-04;RN;"health_beauty ";3;721,19;189,966666666667;1
2018-04;RN;"housewares ";2;278,4;109;1
2018-04;RN;"musical_instruments ";1;329,06;299,9;1
2018-04;RN;"office_furniture ";1;206,57;154,99;1
2018-04;RN;"perfumery ";1;169,02;117,7;1
2018-04;RN;"pet_shop ";1;162,63;99,9;1
2018-04;RN;"telephony ";2;1176,96;529,495;1
2018-04;RN;"toys ";2;334,65;124,9;1
2018-04;RN;"watches_gifts ";3;1274,55;390,823333333333;1
2018-04;RO;"baby ";1;101,38;48,9;1
2018-04;RO;"computers_accessories ";2;421;149,9;1
2018-04;RO;"construction_tools_construction ";2;334,19;122,8;1
2018-04;RO;"fashion_bags_accessories ";1;72,75;49,9;1
2018-04;RO;"office_furniture ";1;388,38;299;1
2018-04;RO;"pet_shop ";1;213,83;190;1
2018-04;RO;"small_appliances_home_oven_and_coffee ";1;2114,63;1999;1
2018-04;RO;"watches_gifts ";2;439,56;183,785;1
2018-04;RR;"electronics ";1;41,06;13,65;1
2018-04;RR;"home_appliances ";1;730,95;699;1
2018-04;RS;"agro_industry_and_commerce ";1;100,12;77;1
2018-04;RS;"air_conditioning ";3;296,49;70,2666666666667;1
2018-04;RS;"auto ";23;4958,08;158,473703703704;1
2018-04;RS;"baby ";10;6401,61;518,489090909091;1
2018-04;RS;"bed_bath_table ";32;5198,93;111,561052631579;1
2018-04;RS;"books_general_interest ";2;201,92;83,45;1
2018-04;RS;"cine_photo ";3;435,72;123,996666666667;1
2018-04;RS;"computers_accessories ";18;2783,98;105,194545454545;1
2018-04;RS;"consoles_games ";2;105,19;18,1166666666667;1
2018-04;RS;"construction_tools_construction ";4;391,48;80,67;1
2018-04;RS;"construction_tools_lights ";6;733,09;97,4966666666667;1
2018-04;RS;"cool_stuff ";17;3511,07;180,552941176471;1
2018-04;RS;"costruction_tools_garden ";1;57,29;37,88;1
2018-04;RS;"costruction_tools_tools ";2;266,12;102,9;1
2018-04;RS;"drinks ";1;236,37;44,9;3
2018-04;RS;"dvds_blu_ray ";1;24,13;8,9;1
2018-04;RS;"electronics ";18;804,91;24,49;1
2018-04;RS;"fashion_bags_accessories ";6;562,74;73,6266666666667;1
2018-04;RS;"fashion_shoes ";1;181,59;157,9;1
2018-04;RS;"fixed_telephony ";1;280,72;256;1
2018-04;RS;"furniture_decor ";40;7286,57;132,823617021277;1
2018-04;RS;"furniture_living_room ";1;75,18;56,9;1
2018-04;RS;"garden_tools ";14;1414,79;71,005;1
2018-04;RS;"health_beauty ";20;3076,61;112,836086956522;1
2018-04;RS;"home_appliances ";5;813,87;142,72;1
2018-04;RS;"home_appliances_2 ";1;1672,08;1558;1
2018-04;RS;"home_construction ";2;423,08;190,725;1
2018-04;RS;"housewares ";20;2705,47;116,7865;1
2018-04;RS;"kitchen_dining_laundry_garden_furniture ";1;162,75;149;1
2018-04;RS;"luggage_accessories ";2;457,33;209,9;1
2018-04;RS;"market_place ";3;230,7;57,6;1
2018-04;RS;"musical_instruments ";2;542,64;248,5;1
2018-04;RS;"office_furniture ";3;517,8;129,973333333333;1
2018-04;RS;"perfumery ";7;1632,52;213,042857142857;1
2018-04;RS;"pet_shop ";5;398,33;61,138;1
2018-04;RS;"signaling_and_security ";2;136,06;49,15;1
2018-04;RS;"small_appliances ";3;2162,54;693,91;1
2018-04;RS;"sports_leisure ";28;4266,89;120,926;1
2018-04;RS;"stationery ";6;427,11;44,6571428571429;1
2018-04;RS;"telephony ";11;580,95;31,1825;1
2018-04;RS;"toys ";5;391,77;58,64;1
2018-04;RS;unknown;5;487,4;80,542;1
2018-04;RS;"watches_gifts ";17;4030,9;198,021052631579;1
2018-04;SC;"agro_industry_and_commerce ";2;693,35;320;1
2018-04;SC;"art ";3;233,22;58,4633333333333;1
2018-04;SC;"auto ";13;2980,96;204,823846153846;1
2018-04;SC;"baby ";8;5498,34;239,165;2
2018-04;SC;"bed_bath_table ";21;3315,14;92,8051724137931;1
2018-04;SC;"books_general_interest ";2;259,91;109,245;1
2018-04;SC;"computers_accessories ";8;1501,24;120,334;1
2018-04;SC;"consoles_games ";3;213,62;52,0766666666667;1
2018-04;SC;"construction_tools_construction ";3;568,96;112,0975;1
2018-04;SC;"construction_tools_lights ";3;363,42;72,45;1
2018-04;SC;"construction_tools_safety ";1;83,33;65;1
2018-04;SC;"cool_stuff ";6;1346,65;90,2725;2
2018-04;SC;"costruction_tools_tools ";1;68,75;45,9;1
2018-04;SC;"drinks ";1;142,41;119;1
2018-04;SC;"electronics ";11;1851,66;113,452857142857;1
2018-04;SC;"fashion_bags_accessories ";2;81,55;25,44;1
2018-04;SC;"fashion_shoes ";1;199,75;180,9;1
2018-04;SC;"fashion_underwear_beach ";1;68,13;49,9;1
2018-04;SC;"food ";3;161,32;34,2666666666667;1
2018-04;SC;"furniture_decor ";26;5803,49;136,435;1
2018-04;SC;"furniture_living_room ";1;404,55;324,99;1
2018-04;SC;"garden_tools ";5;3933,96;750,094;1
2018-04;SC;"health_beauty ";22;3687,18;140,925454545454;1
2018-04;SC;"home_appliances ";4;910,32;208,2375;1
2018-04;SC;"home_appliances_2 ";1;1255,43;1148;1
2018-04;SC;"home_construction ";2;266;111,875;1
2018-04;SC;"housewares ";12;1257,78;84,175;1
2018-04;SC;"industry_commerce_and_business ";2;333,04;87,3333333333333;1
2018-04;SC;"kitchen_dining_laundry_garden_furniture ";1;72,86;54,9;1
2018-04;SC;"market_place ";1;57,34;47,9;1
2018-04;SC;"musical_instruments ";5;2023,9;319,341666666667;1
2018-04;SC;"office_furniture ";2;1253,93;189,908;2
2018-04;SC;"perfumery ";7;818,73;101,127142857143;1
2018-04;SC;"pet_shop ";2;442,59;201,25;1
2018-04;SC;"small_appliances ";3;131,05;26,4533333333333;1
2018-04;SC;"small_appliances_home_oven_and_coffee ";1;931,37;899;1
2018-04;SC;"sports_leisure ";21;3206,59;108,6464;1
2018-04;SC;"stationery ";5;742,12;56,484;2
2018-04;SC;"telephony ";8;402,37;31,5925;1
2018-04;SC;"toys ";6;639,75;85,6483333333333;1
2018-04;SC;unknown;5;1122,43;204,284;1
2018-04;SC;"watches_gifts ";13;2480,89;157,806666666667;1
2018-04;SE;"baby ";1;137,22;109,9;1
2018-04;SE;"bed_bath_table ";1;121,51;68,9;1
2018-04;SE;"construction_tools_safety ";1;145,37;77,9;1
2018-04;SE;"cool_stuff ";1;243,26;209,99;1
2018-04;SE;"electronics ";1;36,5;13,65;1
2018-04;SE;"garden_tools ";2;1910,74;885,5;1
2018-04;SE;"health_beauty ";3;690;204,926666666667;1
2018-04;SE;"housewares ";1;99,96;72,9;1
2018-04;SE;"toys ";2;229,28;85,75;1
2018-04;SE;"watches_gifts ";1;99,9;99,9;1
2018-04;SP;"agro_industry_and_commerce ";5;1106,14;204,08;1
2018-04;SP;"air_conditioning ";9;1132,28;110,833333333333;1
2018-04;SP;"art ";12;1298,17;95,8191666666667;1
2018-04;SP;"audio ";14;3044,04;204,714285714286;1
2018-04;SP;"auto ";134;19605,47;122,533076923077;1
2018-04;SP;"baby ";92;16247,7;149,057448979592;1
2018-04;SP;"bed_bath_table ";300;37785,59;93,2322316384183;1
2018-04;SP;"books_general_interest ";17;2970,19;160,778235294118;1
2018-04;SP;"books_imported ";4;352,37;79,4975;1
2018-04;SP;"books_technical ";6;348,97;47,3133333333333;1
2018-04;SP;"christmas_supplies ";4;116,71;17,6175;1
2018-04;SP;"computers ";5;7169,9;1149,495;1
2018-04;SP;"computers_accessories ";218;31262,29;108,3534765625;1
2018-04;SP;"consoles_games ";19;3269,65;137,214545454545;1
2018-04;SP;"construction_tools_construction ";36;6014,33;105,487446808511;1
2018-04;SP;"construction_tools_lights ";14;2043,45;94,21;1
2018-04;SP;"construction_tools_safety ";7;1303,26;171,572857142857;1
2018-04;SP;"cool_stuff ";77;14422,15;167,287948717949;1
2018-04;SP;"costruction_tools_garden ";7;801,19;54,07;1
2018-04;SP;"costruction_tools_tools ";4;351,17;71,2;1
2018-04;SP;"diapers_and_hygiene ";3;144,25;37,3333333333333;1
2018-04;SP;"drinks ";18;1329,69;32,6586206896552;1
2018-04;SP;"dvds_blu_ray ";1;16,29;8,9;1
2018-04;SP;"electronics ";75;3710,13;37,4583116883117;1
2018-04;SP;"fashio_female_clothing ";1;218,15;34,99;5
2018-04;SP;"fashion_bags_accessories ";46;4462,19;73,4688461538462;1
2018-04;SP;"fashion_shoes ";3;342,86;99,5;1
2018-04;SP;"fashion_underwear_beach ";5;372,05;61,9;1
2018-04;SP;"fixed_telephony ";3;483;148,656666666667;1
2018-04;SP;"flowers ";2;129,56;58,2;1
2018-04;SP;"food ";22;1210,08;40,2779166666667;1
2018-04;SP;"food_drink ";9;410,81;27,901;1
2018-04;SP;"furniture_bedroom ";2;611,12;175,666666666667;1
2018-04;SP;"furniture_decor ";186;23842,42;80,8507317073171;1
2018-04;SP;"furniture_living_room ";7;1796,93;114,402307692308;1
2018-04;SP;"garden_tools ";94;16522,32;128,329210526316;1
2018-04;SP;"health_beauty ";297;44772,2;118,135044247788;1
2018-04;SP;"home_appliances ";52;9335,11;162,695;1
2018-04;SP;"home_appliances_2 ";7;2493,56;321,398571428571;1
2018-04;SP;"home_confort ";8;1234,59;123,255555555556;1
2018-04;SP;"home_construction ";29;5597,39;111,979555555556;1
2018-04;SP;"housewares ";211;26967,47;94,4776470588235;1
2018-04;SP;"industry_commerce_and_business ";29;3699,04;106,155333333333;1
2018-04;SP;"kitchen_dining_laundry_garden_furniture ";10;1507,96;108,870909090909;1
2018-04;SP;"la_cuisine ";1;334,12;140;2
2018-04;SP;"luggage_accessories ";18;4103,19;155,637272727273;1
2018-04;SP;"market_place ";5;146,69;21,768;1
2018-04;SP;"music ";1;233,45;220;1
2018-04;SP;"musical_instruments ";22;7922,88;308,36;1
2018-04;SP;"office_furniture ";43;9522;148,158545454545;1
2018-04;SP;"perfumery ";72;7842,92;87,46582278481;1
2018-04;SP;"pet_shop ";72;10037,05;100,808928571429;1
2018-04;SP;"signaling_and_security ";12;799,77;23,3813043478261;1
2018-04;SP;"small_appliances ";30;6228,05;175,709393939394;1
2018-04;SP;"small_appliances_home_oven_and_coffee ";7;4251,06;572,425714285714;1
2018-04;SP;"sports_leisure ";238;30504,31;100,887153558053;1
2018-04;SP;"stationery ";58;5871,6;74,3271641791045;1
2018-04;SP;"telephony ";111;10012,84;66,725303030303;1
2018-04;SP;"toys ";102;13520,59;111,837641509434;1
2018-04;SP;unknown;31;3792,79;97,0621212121212;1
2018-04;SP;"watches_gifts ";165;35020,77;188,6616;1
2018-04;TO;"auto ";2;288,49;115,745;1
2018-04;TO;"bed_bath_table ";1;116,6;78;1
2018-04;TO;"consoles_games ";1;151,88;38,9;2
2018-04;TO;"furniture_living_room ";1;108,82;66,3;1
2018-04;TO;"health_beauty ";1;175,1;120;1
2018-04;TO;"home_appliances ";1;181,45;143,75;1
2018-04;TO;"kitchen_dining_laundry_garden_furniture ";1;214,61;129;1
2018-04;TO;"office_furniture ";1;860,92;279,9;2
2018-04;TO;"perfumery ";2;190,45;67,45;1
2018-04;TO;"small_appliances_home_oven_and_coffee ";1;2094,44;1999;1
2018-04;TO;"sports_leisure ";1;285,68;219,9;1
2018-04;TO;"telephony ";1;59,03;21,99;1
2018-04;TO;"toys ";2;152,07;47,945;1
2018-04;TO;"watches_gifts ";3;490,97;138;1
2018-05;AC;"books_general_interest ";1;595,49;524,9;1
2018-05;AC;"telephony ";1;905,93;839,99;1
2018-05;AL;"audio ";1;162,29;137,2;1
2018-05;AL;"baby ";1;74,48;50;1
2018-05;AL;"computers_accessories ";5;720,78;105,72;1
2018-05;AL;"cool_stuff ";2;689,02;259,99;1
2018-05;AL;"electronics ";1;36,05;13,2;1
2018-05;AL;"furniture_decor ";1;49,85;27;1
2018-05;AL;"health_beauty ";1;398,46;349,9;1
2018-05;AL;"home_appliances ";1;122,31;55;1
2018-05;AL;"housewares ";1;66,75;43,9;1
2018-05;AL;"office_furniture ";1;218,52;156,94;1
2018-05;AL;"watches_gifts ";4;1854,59;443,8425;1
2018-05;AM;"art ";1;90,68;58,35;1
2018-05;AM;"books_general_interest ";1;114,67;87;1
2018-05;AM;"computers_accessories ";1;56,31;28,9;1
2018-05;AM;"consoles_games ";1;130,96;79,9;1
2018-05;AM;"health_beauty ";3;1451,55;441,85;1
2018-05;AM;"music ";1;38,95;16,1;1
2018-05;AM;"telephony ";1;298,67;216;1
2018-05;AP;"computers_accessories ";1;331,68;149,9;2
2018-05;AP;"housewares ";2;405,59;128;1
2018-05;AP;"sports_leisure ";1;124,82;99,99;1
2018-05;AP;"toys ";1;227,94;199,99;1
2018-05;AP;"watches_gifts ";1;99,9;99,9;1
2018-05;BA;"art ";4;394,38;82,195;1
2018-05;BA;"audio ";2;648,77;300,45;1
2018-05;BA;"auto ";13;1335,11;68,9257142857143;1
2018-05;BA;"baby ";4;537,32;88,724;1
2018-05;BA;"bed_bath_table ";15;2111,09;82,6235;1
2018-05;BA;"books_general_interest ";1;69,18;45,9;1
2018-05;BA;"computers_accessories ";16;1830,31;82,1394444444445;1
2018-05;BA;"consoles_games ";1;58,26;36,2;1
2018-05;BA;"construction_tools_construction ";8;2178,66;142,806923076923;1
2018-05;BA;"construction_tools_safety ";1;51,06;29;1
2018-05;BA;"cool_stuff ";4;883,68;197,99;1
2018-05;BA;"electronics ";11;595,36;32,9625;1
2018-05;BA;"fashion_bags_accessories ";4;344,33;63,725;1
2018-05;BA;"fashion_shoes ";1;227,83;199,7;1
2018-05;BA;"furniture_decor ";18;2455,05;90,9595238095238;1
2018-05;BA;"furniture_living_room ";3;797,34;199,63;1
2018-05;BA;"garden_tools ";10;3624,9;301,324545454546;1
2018-05;BA;"health_beauty ";31;6145,23;149,125;1
2018-05;BA;"home_appliances ";3;350,77;88,6166666666667;1
2018-05;BA;"home_appliances_2 ";1;1244,74;1079,9;1
2018-05;BA;"home_construction ";2;174,82;63,675;1
2018-05;BA;"housewares ";17;2571,4;100,12;1
2018-05;BA;"luggage_accessories ";3;427,4;88,4966666666667;1
2018-05;BA;"office_furniture ";4;1965,08;167,254444444444;2
2018-05;BA;"perfumery ";3;293,68;72,9666666666667;1
2018-05;BA;"pet_shop ";4;590,44;128,62;1
2018-05;BA;"signaling_and_security ";1;47,06;25;1
2018-05;BA;"small_appliances ";1;187,75;159,9;1
2018-05;BA;"small_appliances_home_oven_and_coffee ";1;799,87;750;1
2018-05;BA;"sports_leisure ";9;1266,14;116,866666666667;1
2018-05;BA;"stationery ";3;302,35;82,48;1
2018-05;BA;"telephony ";14;757,06;33,3807142857143;1
2018-05;BA;"toys ";9;1861,31;181,445555555556;1
2018-05;BA;unknown;1;313,23;179,5;1
2018-05;BA;"watches_gifts ";22;5127,99;188,32;1
2018-05;CE;"auto ";1;102,38;59,9;1
2018-05;CE;"baby ";4;720,21;131,845;1
2018-05;CE;"bed_bath_table ";2;157,99;49,945;1
2018-05;CE;"books_general_interest ";2;678,62;297,175;1
2018-05;CE;"books_technical ";1;33,99;14,95;1
2018-05;CE;"computers_accessories ";3;464,65;127,63;1
2018-05;CE;"consoles_games ";2;277,95;100,9;1
2018-05;CE;"construction_tools_construction ";1;58,94;39,9;1
2018-05;CE;"cool_stuff ";1;128,67;89,99;1
2018-05;CE;"costruction_tools_tools ";1;113,7;93;1
2018-05;CE;"fashion_bags_accessories ";2;115,79;36,95;1
2018-05;CE;"fixed_telephony ";1;363,15;299;1
2018-05;CE;"furniture_decor ";4;302,69;47,958;1
2018-05;CE;"garden_tools ";2;937,93;429,995;1
2018-05;CE;"health_beauty ";5;1546,13;268,998;1
2018-05;CE;"home_appliances ";1;161,86;124,3;1
2018-05;CE;"home_appliances_2 ";1;207,46;159,9;1
2018-05;CE;"housewares ";5;844,57;93,938;1
2018-05;CE;"musical_instruments ";1;1891,63;1790;1
2018-05;CE;"office_furniture ";2;689,79;279,495;1
2018-05;CE;"perfumery ";2;350,74;139,795;1
2018-05;CE;"pet_shop ";1;58,31;35,9;1
2018-05;CE;"sports_leisure ";4;505,75;94,1475;1
2018-05;CE;"stationery ";2;256,78;100;1
2018-05;CE;"telephony ";5;281,22;33,59;1
2018-05;CE;"toys ";4;1541,35;346,7475;1
2018-05;CE;"watches_gifts ";13;1737,08;113,376153846154;1
2018-05;DF;"air_conditioning ";1;162,47;139;1
2018-05;DF;"auto ";8;2681,5;297,77125;1
2018-05;DF;"baby ";5;559,54;93,858;1
2018-05;DF;"bed_bath_table ";13;1442,31;79,4093333333333;1
2018-05;DF;"books_general_interest ";4;215,11;36;1
2018-05;DF;"computers_accessories ";9;1104,44;106,275555555556;1
2018-05;DF;"consoles_games ";2;203,85;84,95;1
2018-05;DF;"construction_tools_construction ";1;53,23;42,99;1
2018-05;DF;"cool_stuff ";4;697,25;152,7375;1
2018-05;DF;"drinks ";1;66,81;47,49;1
2018-05;DF;"dvds_blu_ray ";1;102,16;83,99;1
2018-05;DF;"electronics ";3;340,27;89,4666666666667;1
2018-05;DF;"fashion_bags_accessories ";2;368,84;174,45;1
2018-05;DF;"fashion_shoes ";1;181,59;157,9;1
2018-05;DF;"furniture_decor ";12;2423,21;104,058333333333;1
2018-05;DF;"garden_tools ";2;2685,97;1301,95;1
2018-05;DF;"health_beauty ";15;4218,92;255,985333333333;1
2018-05;DF;"home_appliances_2 ";1;163,38;139,9;1
2018-05;DF;"housewares ";8;1779,68;121,558333333333;1
2018-05;DF;"industry_commerce_and_business ";1;137,27;99;1
2018-05;DF;"luggage_accessories ";3;729,76;198,113333333333;1
2018-05;DF;"musical_instruments ";2;380,93;170;1
2018-05;DF;"office_furniture ";1;153,27;118,9;1
2018-05;DF;"perfumery ";2;379,31;171,945;1
2018-05;DF;"pet_shop ";2;194,57;79,8;1
2018-05;DF;"small_appliances ";1;75,29;59,99;1
2018-05;DF;"sports_leisure ";16;2609,76;123,360555555556;1
2018-05;DF;"stationery ";3;383,29;110,023333333333;1
2018-05;DF;"telephony ";1;45,22;29,99;1
2018-05;DF;"toys ";5;486,05;52,67;1
2018-05;DF;unknown;1;233,01;185;1
2018-05;DF;"watches_gifts ";14;3940,11;245,573333333333;1
2018-05;ES;"auto ";2;247,15;104,4;1
2018-05;ES;"baby ";8;979,53;97,44625;1
2018-05;ES;"bed_bath_table ";8;1387,6;138,633333333333;1
2018-05;ES;"books_technical ";3;217,2;57,89;1
2018-05;ES;"computers_accessories ";9;777,18;67,7311111111111;1
2018-05;ES;"consoles_games ";1;73,25;54,99;1
2018-05;ES;"construction_tools_construction ";2;1246,26;355,433333333333;1
2018-05;ES;"construction_tools_lights ";1;126,46;45;2
2018-05;ES;"cool_stuff ";3;602,78;173,63;1
2018-05;ES;"costruction_tools_garden ";1;413,77;385;1
2018-05;ES;"drinks ";1;298,99;284,99;1
2018-05;ES;"electronics ";4;252,64;17,85;1
2018-05;ES;"fashion_bags_accessories ";1;108,31;89;1
2018-05;ES;"furniture_decor ";9;1870,74;105,273333333333;1
2018-05;ES;"garden_tools ";6;864,11;61,1054545454545;1
2018-05;ES;"health_beauty ";13;2575,01;143,594285714286;1
2018-05;ES;"home_appliances ";1;40,45;22,22;1
2018-05;ES;"home_construction ";1;95,4;75,9;1
2018-05;ES;"housewares ";7;853,79;93,1857142857143;1
2018-05;ES;"industry_commerce_and_business ";1;60,93;38;1
2018-05;ES;"musical_instruments ";2;137,1;55;1
2018-05;ES;"office_furniture ";1;124,31;79,98;1
2018-05;ES;"party_supplies ";1;58,23;40;1
2018-05;ES;"perfumery ";4;715,77;159,175;1
2018-05;ES;"pet_shop ";1;213,03;189,99;1
2018-05;ES;"sports_leisure ";10;1695,69;122,1275;1
2018-05;ES;"telephony ";6;297,84;33,3216666666667;1
2018-05;ES;"toys ";6;845,78;123,061666666667;1
2018-05;ES;"watches_gifts ";23;5241,55;195,7836;1
2018-05;GO;"art ";2;246,54;99,99;1
2018-05;GO;"auto ";5;828,75;147,774;1
2018-05;GO;"baby ";4;1294,8;301,32;1
2018-05;GO;"bed_bath_table ";6;667,83;75,24;1
2018-05;GO;"books_general_interest ";2;230,37;94,5;1
2018-05;GO;"computers ";1;2036,04;619,99;3
2018-05;GO;"computers_accessories ";9;1063,6;80,759;1
2018-05;GO;"construction_tools_construction ";2;491,44;133,533333333333;1
2018-05;GO;"construction_tools_lights ";2;178,81;72,5;1
2018-05;GO;"cool_stuff ";4;899,08;201,22;1
2018-05;GO;"electronics ";4;122,25;18,07;1
2018-05;GO;"fashion_bags_accessories ";1;142,54;115;1
2018-05;GO;"fashion_shoes ";1;123,18;99,9;1
2018-05;GO;"food ";1;89,93;70,47;1
2018-05;GO;"furniture_decor ";9;1839,66;158,26;1
2018-05;GO;"garden_tools ";8;1114,31;76,54;1
2018-05;GO;"health_beauty ";18;2479,87;106,3665;1
2018-05;GO;"home_appliances_2 ";1;818,4;750;1
2018-05;GO;"home_confort ";1;100,58;86,9;1
2018-05;GO;"home_construction ";1;170,74;151,8;1
2018-05;GO;"housewares ";9;2620,49;209,627272727273;1
2018-05;GO;"kitchen_dining_laundry_garden_furniture ";1;340,1;108;2
2018-05;GO;"musical_instruments ";1;47,32;28;1
2018-05;GO;"office_furniture ";3;595,96;136,623333333333;1
2018-05;GO;"party_supplies ";1;87,92;21,9;2
2018-05;GO;"perfumery ";5;642,17;89,61;1
2018-05;GO;"pet_shop ";1;178,72;69,9;2
2018-05;GO;"signaling_and_security ";1;97,22;75,9;1
2018-05;GO;"sports_leisure ";8;3244,83;377,71125;1
2018-05;GO;"telephony ";4;263,23;48,9925;1
2018-05;GO;"toys ";8;1300,21;122,595555555556;1
2018-05;GO;unknown;1;168,12;59,99;2
2018-05;GO;"watches_gifts ";14;3344,23;224,55;1
2018-05;MA;"books_technical ";1;114,85;57,89;1
2018-05;MA;"cine_photo ";1;72,65;49,8;1
2018-05;MA;"computers_accessories ";3;3572,21;418,46875;2
2018-05;MA;"cool_stuff ";1;149,16;89,99;1
2018-05;MA;"electronics ";1;64,5;13,65;1
2018-05;MA;"furniture_decor ";2;284,68;76,3333333333333;1
2018-05;MA;"garden_tools ";1;159,1;49,9;2
2018-05;MA;"health_beauty ";7;1253,91;140,138571428571;1
2018-05;MA;"housewares ";1;99,75;48,9;1
2018-05;MA;"industry_commerce_and_business ";1;157,79;125;1
2018-05;MA;"musical_instruments ";1;79,52;55;1
2018-05;MA;"office_furniture ";1;387,7;289;1
2018-05;MA;"small_appliances ";1;226,27;193;1
2018-05;MA;"sports_leisure ";2;709,5;273,95;1
2018-05;MA;"stationery ";1;47,28;19,87;1
2018-05;MA;"telephony ";2;126,68;26,49;1
2018-05;MA;"toys ";1;363,29;309;1
2018-05;MA;"watches_gifts ";4;720,71;114,908;1
2018-05;MG;"art ";4;311,54;63,225;1
2018-05;MG;"audio ";1;30,13;14,9;1
2018-05;MG;"auto ";40;7637,76;158,960243902439;1
2018-05;MG;"baby ";25;4117,03;113,589;1
2018-05;MG;"bed_bath_table ";73;11241,71;105,913333333333;1
2018-05;MG;"books_general_interest ";3;211,61;51,2966666666667;1
2018-05;MG;"books_imported ";1;40,22;21,99;1
2018-05;MG;"books_technical ";12;946,81;54,8853846153846;1
2018-05;MG;"christmas_supplies ";1;259,03;239,8;1
2018-05;MG;"cine_photo ";1;189,6;169;1
2018-05;MG;"computers_accessories ";47;7746,59;115,426724137931;1
2018-05;MG;"consoles_games ";8;835,25;50,5507692307692;1
2018-05;MG;"construction_tools_construction ";10;2032,97;115,455625;1
2018-05;MG;"construction_tools_lights ";6;1407,07;148,12;1
2018-05;MG;"construction_tools_safety ";4;1272,37;140,425;2
2018-05;MG;"cool_stuff ";27;5014,77;165,254814814815;1
2018-05;MG;"costruction_tools_garden ";2;101,76;25,72;1
2018-05;MG;"diapers_and_hygiene ";1;58,23;43;1
2018-05;MG;"drinks ";3;505,31;49,17;2
2018-05;MG;"dvds_blu_ray ";1;107,16;83,99;1
2018-05;MG;"electronics ";21;2748,06;79,6160714285714;1
2018-05;MG;"fashion_bags_accessories ";18;2453,49;120,055;1
2018-05;MG;"fashion_shoes ";1;123,18;99,9;1
2018-05;MG;"flowers ";1;35,72;16,4;1
2018-05;MG;"food ";8;396,24;30,2444444444444;1
2018-05;MG;"food_drink ";2;188,76;39,99;1
2018-05;MG;"furniture_bedroom ";1;748,34;650;1
2018-05;MG;"furniture_decor ";52;5999,11;78,1068852459016;1
2018-05;MG;"garden_tools ";35;4870,17;97,0459090909091;1
2018-05;MG;"health_beauty ";59;10283,7;126,798571428571;1
2018-05;MG;"home_appliances ";12;743,42;44,5758333333333;1
2018-05;MG;"home_confort ";3;444,23;130,933333333333;1
2018-05;MG;"home_construction ";6;811,03;117,941666666667;1
2018-05;MG;"housewares ";45;7998,65;99,9895454545454;1
2018-05;MG;"industry_commerce_and_business ";2;254,94;110;1
2018-05;MG;"kitchen_dining_laundry_garden_furniture ";1;201,24;129,9;1
2018-05;MG;"luggage_accessories ";7;1041,23;105,51;1
2018-05;MG;"market_place ";3;303,43;82,6633333333333;1
2018-05;MG;"music ";2;312,27;136,45;1
2018-05;MG;"musical_instruments ";4;2431,82;564,925;1
2018-05;MG;"office_furniture ";5;1202,33;148,453333333333;1
2018-05;MG;"perfumery ";17;2534,66;131,514117647059;1
2018-05;MG;"pet_shop ";15;1710,17;93,1366666666667;1
2018-05;MG;"small_appliances ";6;2163,03;282,424285714286;1
2018-05;MG;"small_appliances_home_oven_and_coffee ";1;644,34;579;1
2018-05;MG;"sports_leisure ";55;7396,38;105,869482758621;1
2018-05;MG;"stationery ";9;1054,86;99,0777777777778;1
2018-05;MG;"telephony ";22;2613,52;101,215;1
2018-05;MG;"toys ";22;3476,17;130,562608695652;1
2018-05;MG;unknown;4;468,86;97,6675;1
2018-05;MG;"watches_gifts ";64;11812,35;166,272424242424;1
2018-05;MS;"auto ";1;39,23;24;1
2018-05;MS;"baby ";2;309,62;134,9;1
2018-05;MS;"bed_bath_table ";3;172,45;42,7466666666667;1
