seller_id;seller_state;late_percentage;average_review_score;total_orders;total_revenue
9cad4b68bb993ee401a3c5aaa2bc26dd;SP;14.285714285714;3;5;763,33
9cf787a239c1aa29dbd76f153dc13f9a;SP;0.000000000000;4;4;368,4
9d213f303afae4983637247556438ede;SP;0.000000000000;5;2;120,81
9d39404483343dd55c7ae254494d8388;SP;10.000000000000;3;10;434,28
9d489893ff6af05029671b785f54b998;SP;16.666666666666;4;5;401,24
9d4db00d65d7760644ac0c14edb5fd86;SP;3.030303030303;4;97;11456,32
9d5604a1f112324ad6b2aa552122e0fb;SP;0.000000000000;3;13;761,98
9d69ba0a7a626a64dc5db08e529559cf;SP;0.000000000000;5;1;37,54
9d7a1d34a5052409006425275ba1c2b4;SP;6.250000000000;3;13;1331,87
9da15f4a4ea758d9eeb49000dbe57e22;SP;100.000000000000;2;1;234,61
9da1ca0bef29ee170e541927a5aeabdc;SP;33.333333333333;3;6;1612,03
9dc79dd988ac42f4d56c340d7048420a;SP;0.000000000000;4;4;843,93
9dd459b29a14bf89d47183cf2cd0e4c7;SP;50.000000000000;5;2;198,82
9e17b9d64683aebcbb9ee362d06463b4;SP;0.000000000000;1;2;136,67
9e25199f6ef7e7c347120ff175652c3b;SP;0.000000000000;4;1;27,02
9e6229250fedbe05838fef417b74e7fb;SP;3.846153846153;3;74;14986,65
9e6967d3cf386d284251784b18ccb485;SP;9.090909090909;3;9;654,9
9e7c5f4d7770eab65738cca38f9efccf;SP;0.000000000000;3;2;222,88
9e94fa26a70ede4d26226e918e8706a2;SP;0.000000000000;5;1;72,74
9ed65337433adfbedefd23dd76eaa494;SP;0.000000000000;4;6;1343,65
9ef932e837d8b7f392c0bfee9d359dc2;SP;100.000000000000;3;1;79,56
9f50216bfd01913736a55a11b55ea842;SP;21.052631578947;4;17;1671,1
9f505651f4a6abe901a56cdc21508025;SP;4.683840749414;4;394;32273,11
9fbd5666d8618fa571c4230fafa09bd6;SP;0.000000000000;5;1;96,71
9fe7c6641c79970ab48185498f547c09;SP;0.000000000000;5;1;164,71
a00824eb9093d40e589b940ec45c4eb0;SP;0.000000000000;4;3;9779,46
a066df7361163e7ddc5d7452dd17448b;SP;23.529411764705;4;15;1344,62
a080fc8a850289b27500f6b49cca2553;SP;0.000000000000;4;4;435,57
a08692680c77d30a0b4280da5df01c5a;SP;0.000000000000;5;6;2660,91
a0d7fbb07bb5ebc3b05980e750db56f3;SP;0.000000000000;2;3;1085,18
a1040efe9ff4a6f93c28b0499eada8f5;SP;0.000000000000;5;1;1693,31
a11a0e0ca67423425691db355cff69b0;SP;50.000000000000;5;2;476,98
a1474fd46fd3430168f7ec202da39408;SP;14.285714285714;4;12;3413,52
a150c540f572d0fb53992264bc5c10b5;SP;0.000000000000;4;1;135,49
a1544b9ea0b2390e020537d4daa89049;SP;0.000000000000;4;8;1016,06
a154d7316f158bb42e6fa18bbe3afd3a;SP;50.000000000000;3;2;190,13
a17f621c590ea0fab3d5d883e1630ec6;SP;6.578947368421;4;63;3774,96
a1bea7061f61f6fdd9a85a6325ba1033;SP;11.111111111111;4;9;910,88
a1ed30492b3b798bc121845bc4aa7366;SP;0.000000000000;3;1;65,5
a20d8058c866dbaeca014d2cd20ac62e;SP;50.000000000000;5;2;1238,9
a218df5c097b0ca409cfaac1488cc7f6;SP;0.000000000000;2;4;240,7
a21c11ec5c3f03e7cc9f9203bff9e1c6;SP;0.000000000000;3;3;475,88
a247197e2e9c19a6a53a6888cb8b660f;SP;0.000000000000;1;2;941,07
a254c682cc01e119f83530446f1df9a9;SP;14.285714285714;4;6;809,42
a2a41aedb70551d4a85aa04dc2fced48;SP;0.000000000000;4;2;79,73
a2b5b6105ea5942300631d2e76f4ffe0;SP;12.500000000000;4;16;4009,34
a2deecd5398f5df4987110c80a1972a3;SP;0.000000000000;3;16;1169,48
a2e85714b56b1cb6bb24a9a6e6cad36f;SP;0.000000000000;1;2;380,44
a2e874074c877c5a05abae80ad6e488f;SP;4.347826086956;3;44;9274,8
a3082f442524a1be452e3189e003b361;SP;0.000000000000;4;3;399,25
a35124e2d763d7ca3fbe3b97d143200f;SP;0.000000000000;4;4;490,39
a369d693961cb93b61ca2cc518872a85;SP;0.000000000000;4;11;3213,79
a36ac007a4d18f865c8d32c3b2402c2d;SP;0.000000000000;2;9;1536,97
a36b125ac6d5fdbc7f50de85c9157bdc;SP;12.000000000000;4;23;2171,61
a37c340b91cb0169e8b029db6440fba2;SP;0.000000000000;4;5;439,95
a3b0df0065e264a91b7bbf5f844af5cd;SP;0.000000000000;5;2;218,75
a3b42d266fa8afc874b909422ce88582;SP;0.000000000000;5;1;921,24
a3e9a2c700480d9bb01fba070ba80a0e;SP;10.273972602739;4;128;16593,88
a3fa18b3f688ec0fca3eb8bfcbd2d5b3;SP;0.000000000000;5;1;84,26
a414555ce331b8c8aea4a9cb8395194d;SP;0.000000000000;3;6;1630,17
a416b6a846a11724393025641d4edd5e;SP;12.154696132596;4;162;28670,52
a420f60ff1aa9acc80d0e42959f2b313;SP;8.955223880597;3;65;8423,19
a435b009cd956ea60748b5cfbddf2e24;SP;66.666666666666;4;3;406,39
a45314082d50d578a4721c9787ce09ab;SP;0.000000000000;5;2;453,92
a45765f8afb1e594b22bf9e974b46765;SP;0.000000000000;4;1;88,92
a49928bcdf77c55c6d6e05e09a9b4ca5;SP;24.528301886792;2;98;10574,25
a4b8d97cd5d3674eeff96abc99d8ed67;SP;0.000000000000;1;1;233,38
a4e634166243bbb3a13fa584463fa468;SP;0.000000000000;2;2;201,18
a4fc6eadaff1576af888509a53420f6a;SP;0.000000000000;3;1;121,62
a513150f33f99a06569e9cd5c4bb889b;SP;0.000000000000;4;2;854,55
a5a1bfcf728ab0e19182959cf0771ee4;SP;8.333333333333;4;21;2160,85
a5bff0f43eb51f0cad7c37fac7244c8a;SP;0.000000000000;4;4;541,27
a5ff20ff766e7f50bd5066f33da14413;SP;0.000000000000;3;2;110,17
a61cc04793308395a840807104365121;SP;0.000000000000;5;1;38,37
a64e44665225d19dfc0277eeeaaccc57;SP;16.666666666666;5;6;426,76
a663d9c3797e90eac99ff60939416a56;SP;0.000000000000;5;1;249,08
a673821011d0cec28146ea42f5ab767f;SP;9.219858156028;3;124;15856,91
a67780aba9dd436e7ac0aa1f889e73ec;SP;33.333333333333;3;6;1041,04
a69aa24cec11168e7e39a3fbc727e925;SP;0.000000000000;5;3;140,29
a6fe7de3d16f6149ffe280349a8535a0;SP;15.686274509803;4;50;3582,42
a72f15980dc3e9bfd1a49ac9b2f3af65;SP;0.000000000000;4;1;108,63
a7a9b880c49781da66651ccf4ba9ac38;SP;0.000000000000;3;3;373,07
a7b7354cc588f7566a848bcbb1ce3d96;SP;0.000000000000;4;2;104,87
a7c53f6b3b61adbdaa99dda97e8cbd56;SP;0.000000000000;4;1;110,3
a7c88262832dfc683781d6a421edefae;SP;0.000000000000;4;5;1602,42
a7d0f8dd44f57ef6de7f7f02e3d82630;SP;0.000000000000;4;2;99,67
a7dc4098e4da6e41b426269d12ae7e91;SP;0.000000000000;3;2;554,45
a7f13822ceb966b076af67121f87b063;SP;5.000000000000;3;69;14389,6
a8739afb32aaa45e01815ca76f76f54b;SP;6.666666666666;3;13;563,56
a89e143d5211473ae18db9577ee34b64;SP;0.000000000000;3;2;159,68
a99504ac23ed125aaf5302af6cc30af9;SP;0.000000000000;5;1;1025,24
a9ae440659f48b7849df83e82734150b;SP;0.000000000000;5;1;312,02
aa17b35ce4de7b565be3249ba838944f;SP;0.000000000000;4;2;114
aa1eb17b9fdf6dfd546e25c45c7b9235;SP;0.000000000000;4;3;154,26
aa2640d851ec322526f1295bbeb20092;SP;0.000000000000;3;1;182,34
aac51c486b672a9850d59f3e84b1cf88;SP;0.000000000000;4;10;859,57
aae3bfea055532c57fb453ed3ec80b30;SP;0.000000000000;3;47;3809,08
ab27bbbad5239bc31a34709275a70db4;SP;0.000000000000;5;3;485,05
ab75b89cc49c9ab3160d0c91565a442a;SP;0.000000000000;1;2;53,83
ab91571efab27993ff2f6b36e38055c3;SP;50.000000000000;4;3;158,93
aba1721a889e04decc910aa13b768ef4;SP;10.869565217391;4;83;15352,47
abc015ebac1d283a323ca9db35ede4b9;SP;0.000000000000;4;12;1329,65
ac137bac82ffa8548e62bd9d01d2a14f;SP;0.000000000000;1;1;58,94
ac1ed5fc15901fbc92920361eb4ab350;SP;0.000000000000;1;1;124,04
ac51cac5e20d69ff485a54746488ef48;SP;0.000000000000;3;4;833,77
ac6417315ae5da8f9a38ee11de6f7780;SP;12.500000000000;3;8;971,43
ac9b01377919cdbd2a1bbb8d5837c70b;SP;0.000000000000;3;1;79,44
acadd4d36859671cb635527c6c977533;SP;16.666666666666;4;12;2646,94
acb6c2ca5c82411c1fdb88d5fd5eb95e;SP;0.000000000000;3;10;575,49
ace601496e211a664100321f038f50af;SP;0.000000000000;2;1;179,92
aced59e9b31ef866a94f9e7f29d8d418;SP;7.246376811594;4;61;8367,44
ad781527c93d00d89a11eecd9dcad7c1;SP;27.272727272727;3;44;9279,26
ad87df7699e83b8a91822a4a0b765c3a;SP;0.000000000000;3;6;438,62
adbe70ab2c97442046d393988c8d1d27;SP;0.000000000000;5;4;285,41
ae45ad30c2d2e5913094769690a239d2;SP;0.000000000000;5;1;283,06
ae45df84722b1d15c5f32b23a095746c;SP;0.000000000000;4;9;1065,49
aeb36d67f1414f234d42a29e27cf1f17;SP;25.000000000000;4;4;3548,1
af3ef48d0e13835e529c29ac573c63e5;SP;4.761904761904;3;21;1873,13
af7cdac9d9897cddead9c6b08976c642;SP;16.666666666666;3;6;694,01
afa6714acee029b2dfdf357e5579cc03;SP;12.500000000000;4;15;3468,67
afac9f6b0c4e5f0a7ee87e922cd0f873;SP;0.000000000000;1;1;32,84
b05b432bf68945d4d9783f9e3ca29ee8;SP;0.000000000000;4;2;250,89
b0b346d3a89f5eb4c2968af3f083cd43;SP;33.333333333333;3;11;826,6
b1204cfda1d4948679db3cfc0d3cb95c;SP;0.000000000000;3;7;3078,15
b127efdabeffb5d559349c7b172eb75d;SP;10.000000000000;4;10;421,27
b14db04aa7881970e83ffa9426897925;SP;12.244897959183;3;77;7296,44
b17b679f4f5ce2e03ce6968c62648246;SP;18.000000000000;3;48;4582,63
b18871c324516afa228a13e8f1ef0ae9;SP;8.695652173913;3;9;1308,4
b18dc380845b24038cfc48006478f099;SP;11.320754716981;3;43;9037,02
b19c48688808720822399ffa9f2dbe2f;SP;0.000000000000;5;1;984,81
b1aaae6b66ad3c40f54b389d7ea4bee0;SP;0.000000000000;4;15;1569,24
b1b3948701c5c72445495bd161b83a4c;SP;50.000000000000;1;18;25185,49
b2479f944e1b90cf8a5de1bbfde284d6;SP;14.285714285714;3;102;7158,22
b248792ac0b60ec3f93d80af1b4fae47;SP;22.222222222222;3;7;608,35
b29d3380981c51df13fc6fbe87e1763d;SP;0.000000000000;4;6;533,88
b2a6d334e2833acea353624840e25a0e;SP;0.000000000000;4;25;2038,59
b2ba3715d723d245138f291a6fe42594;SP;8.100558659217;4;333;55875,04
b2bdc5e7940a7d7ca8c4a37953b27a42;SP;0.000000000000;4;1;624,98
b2c97074649f92197d9387d9033dda5f;SP;9.090909090909;4;10;964,08
b2eecf5ea250510da76590ca79d60e5d;SP;0.000000000000;5;9;1213,15
b33aaadd1a8891d2dfef0c4c3bdf0371;SP;11.764705882352;3;16;1863,04
b33e7c55446eabf8fe1a42d037ac7d6d;SP;12.903225806451;4;152;47710,24
b372ee768ed69e46ca8cdbd267aa7a38;SP;0.000000000000;4;63;13860,69
b37c4c02bda3161a7546a4e6d222d5b2;SP;6.666666666666;1;4;24487,6
b3809b8d4394588a47c8470ea331e135;SP;0.000000000000;4;1;96,88
b39d7fe263ef469605dbb32608aee0af;SP;4.166666666666;3;43;6068,45
b3e2faf2c1004d674f16a3aa3197f0e1;SP;0.000000000000;5;3;95,24
b3f19518fcec265b2e97af287725f981;SP;0.000000000000;4;9;624,48
b416191c9813d821a295cfabafff4161;SP;0.000000000000;2;2;150,14
b43d8b707f887a30f4675391098354a0;SP;25.000000000000;2;3;1526,76
b44dbfbf62e52125f3c15d230569ea91;SP;0.000000000000;4;4;699,06
b452cb0ae35044c4a53179c39f49fb06;SP;0.000000000000;4;2;101,99
b494891378bd8f4560abe576c52deacd;SP;9.090909090909;4;20;3270,82
b499c00f28f4b7069ff6550af8c1348a;SP;11.229946524064;4;151;12914,07
b4a476fbd28de64b1e347abf9089366a;SP;8.108108108108;3;32;6320,93
b4b447d715f9ab302a188fb43d3e96b3;SP;20.000000000000;4;5;779,66
b4ffb71f0cb1b1c3d63fad021ecf93e1;SP;2.325581395348;4;144;9391,08
b561927807645834b59ef0d16ba55a24;SP;14.736842105263;4;85;5807,03
b56828a9f9027f3c918c04ca720d9e3c;SP;33.333333333333;2;3;471,61
b56906f7fd1696e043f1bcce164c487b;SP;5.128205128205;4;38;2741,21
b5b800c4065bebf4d3442311c9857344;SP;0.000000000000;5;1;88,81
b5d034ac251546e25afe9067f05c1539;SP;0.000000000000;5;1;85,27
b5dd7151a92ccaaa282cbe9681a05f44;SP;0.000000000000;5;1;103,7
b5f0712d22a873b6797ab6cc65c3fcba;SP;0.000000000000;4;1;21,28
b64d51f0435e884e8de603b1655155ae;SP;21.739130434782;4;17;773,54
b67d6c666e8dce1d078c882825e12704;SP;0.000000000000;4;7;457,03
b6c6854d4d92a5f6f46be8869da3fa1a;SP;0.000000000000;1;1;87,82
b6d44737c043328708f6749c2dbe50bd;SP;5.000000000000;4;62;6935,2
b6e1504972665f739dec4facb9943775;SP;7.142857142857;4;14;1710,37
b6f52e346160519c24a23af05410ad32;SP;0.000000000000;4;1;143,25
b76a1f8356322f12529c37b67d5c96c2;SP;0.000000000000;4;5;354,89
b76dba6c951ab00dc4edf0a1aa88037e;SP;2.994011976047;4;157;4829,33
b76f4d90e85657a240495c876313adc5;SP;0.000000000000;5;1;318,3
b7e1750c1157341d2abd0251e07c186b;SP;0.000000000000;4;3;220,56
b7ed9fb14c8eadb37adb9c45d67ab0fb;SP;0.000000000000;2;7;787,75
b8114f2f589a6804810f04f99b36b498;SP;0.000000000000;4;8;1692,03
b81e3a6c866a764974fe849821abeebd;SP;0.000000000000;4;8;1053,01
b839e41795b7f3ad94cc2014a52f6796;SP;2.777777777777;4;33;43749,93
b83cedfb587e7911540e3f576d6917ce;SP;8.000000000000;4;24;2568,75
b8555308bfdb4ca1ed54325a58da9a97;SP;7.142857142857;4;26;3630,03
b87a7ea0c30fad2dd6781b74a0064859;SP;33.333333333333;3;9;637,75
b8a0adc91af209270c2c725168eb00fd;SP;0.000000000000;4;6;388,49
b98b715fe9e276204e2a3464f48cd796;SP;16.666666666666;3;6;517,62
b9c0ffa92f3ff9a5a3d45ef7213c0842;SP;0.000000000000;5;3;572,17
b9ca8e8baa5d4aa038394a700f63e69f;SP;7.142857142857;4;14;1677,95
b9de031b671cd48b28fae9d828cbf2b4;SP;0.000000000000;5;1;198,69
ba143b05f0110f0dc71ad71b4466ce92;SP;15.294117647058;4;84;7390,47
ba5daa4041e1f15cdf34b76e3e18a450;SP;0.000000000000;4;15;959,35
ba6ce6de456f6c11d08c17701ba5c26f;SP;14.285714285714;3;6;874,51
ba89796db68db180bd389de96b2ff3b6;SP;0.000000000000;5;2;353,26
ba90964cff9b9e0e6f32b23b82465f7b;SP;5.263157894736;4;38;45523,5
babcc0ab201e4c60188427cae51a5b8b;SP;0.000000000000;5;1;93,13
bacb1f0ed56ad24198f5810d2b3fe9a5;SP;2.500000000000;4;40;7358,33
baeda7047354773262ba2405f97038ba;SP;0.000000000000;5;1;50,1
baf15155e37ef5492731459bdc05be8a;SP;0.000000000000;5;1;55,72
bb135baca94c82fcb731335ad5b04a03;SP;0.000000000000;2;18;1522,68
bb2afe2061d53c6968aa0cffa233a8ec;SP;0.000000000000;4;5;644,02
bb3dca718920a4d7ec3cc9ffb025108b;SP;0.000000000000;2;2;201,7
bb5bd94c8f59cc050072d2930c869cac;SP;11.111111111111;4;16;2911,73
bba3293d6f5d5af2f415e004e8b93ae3;SP;5.882352941176;4;17;12028,79
bbad7e518d7af88a0897397ffdca1979;SP;22.619047619047;3;68;5766,42
bbaff50f3b708fda865918715276cd87;SP;12.500000000000;4;12;651,77
bbd3acfe6de99892e73940d3fdceaf68;SP;0.000000000000;3;2;93,55
bbe87dce25ba8b38bb61cc7210a3f10b;SP;0.000000000000;5;2;355,39
bc07d855eac23aab5ac8a120f21d16b2;SP;15.384615384615;4;12;1496,18
bc2ac6b95e1accce9858528ee566c17e;SP;0.000000000000;4;18;2279,56
bc302730ea8cf49b5c74f579febb5bbf;SP;9.090909090909;3;11;2930,17
bc30de0d71bd6260b936a026b5cf7200;SP;0.000000000000;4;3;482,85
bc39d8938f90a3a2b98193723ed59774;SP;0.000000000000;4;1;161,34
bc47d5d1490df2b36add65d733eafaba;SP;8.000000000000;3;24;1419,91
bc503e244f187939d10c92a5c8e378ce;SP;6.250000000000;3;7;859,8
bc8c8d665ec4664d286be0d521722b19;SP;100.000000000000;2;1;30,82
bca9230d3bbb4efa51872bf605a2f1ad;SP;20.000000000000;4;5;168,2
bcc9dd23e2a8bd8267cf92b19304a1b9;SP;66.666666666666;2;3;246,22
bccf933e006e9b94a6184af782963e77;SP;2.222222222222;4;44;4875,68
bce6a5ecf98e99fd2a8868b15c51f04b;SP;20.000000000000;4;14;3706,5
bcf5566870987da7bc811fbc8c5b9fd9;SP;0.000000000000;1;1;127,12
bd0a1b0aadca9a83d9304f7e8ff5fbd5;SP;0.000000000000;4;4;205,19
bd149ed516d4c5d418d5781f8e18919f;SP;0.000000000000;4;8;555,94
bd15ee794d5e640d9dd71b665b2ab15b;SP;16.666666666666;4;12;594,13
bd1d49a326abfa9b1036772e40445430;SP;7.692307692307;3;12;826,2
bd23da7354813347129d751591d1a6e2;SP;4.444444444444;4;88;12007,03
bd4889b5e9133b35b66e42a8665cea5c;SP;0.000000000000;4;35;7079,86
bd4ff04377f974574f7f0bf9d6ce7dde;SP;100.000000000000;1;1;46,73
bd65d163ded559eb90a10cd09fec178f;SP;0.000000000000;4;1;38,48
bd697db56ff8e7c9cd1abeb7f72029b2;SP;0.000000000000;4;22;3415,2
bdb3edbaee43a761e2d4f258dc08f348;SP;20.000000000000;3;5;328,36
bdf0d02d36a1d839d0c39c4a887cdd49;SP;0.000000000000;5;5;215,95
be1e9e378700cecaa4ebf71433d7915c;SP;100.000000000000;3;2;157,51
be8e909810184b9b19e886129149d8e5;SP;20.000000000000;3;15;846,08
beadbee30901a7f61d031b6b686095ad;SP;23.529411764705;3;64;5311,52
bec568278124768c474ee90971ca94d1;SP;0.000000000000;4;2;249,06
bede56095ba33c42038fb85f707b8a42;SP;0.000000000000;4;2;4184,77
bee36b4f9a2b9fdcaff6ec05df202ed0;SP;0.000000000000;3;2;53,48
bf00385a5f7fc1ef39a13c2e9ee50a5f;SP;0.000000000000;4;29;1213,03
bf0045791395e66460eb04749c68672a;SP;0.000000000000;4;2;155,25
bf0d50a6410d487dc97d2baac0a8c0be;SP;0.000000000000;2;1;37,16
bf3c6d2a28b2b5501e6c15448982dcc9;SP;2.325581395348;4;35;4648,15
bf84056e679dbe9c69929847a40e338f;SP;7.500000000000;3;36;2477,32
bf961104a38e01b9062ee026bb657dee;SP;0.000000000000;4;4;665,46
bfd27a966d91cfaafdb25d076585f0da;SP;5.172413793103;4;115;22240,3
bff9deb0ec77d437f3305a79cf25529e;SP;0.000000000000;4;5;242,74
c003204e1ab016dfa150abc119207b24;SP;6.467661691542;4;196;29726,62
c004e5ea15737026cecaee0447e00b75;SP;50.000000000000;1;2;4874,32
c0098efcf800861dcae589affca31408;SP;11.111111111111;4;9;1376,74
c013e57c075a06e5b5c48ee03c525719;SP;8.888888888888;4;42;2828,66
c0563dd588b775f2e37747ef6ad6c92c;SP;10.714285714285;4;28;4094,68
c0e6839516f5398edc34adf5f1d53d1a;SP;0.000000000000;2;3;520,84
c0f3eea2e14555b6faeea3dd58c1b1c3;SP;0.000000000000;5;1;95,65
c0f783394e37cd9c9d7f5f81141450fa;SP;0.000000000000;3;5;271,75
c113b8df1fc375bc3d73d29c1b1144d1;SP;0.000000000000;4;3;400,87
c12b92bf1c350f3e6bf88d3596219c86;SP;5.882352941176;3;17;5252,84
c13ef0cfbe42f190780f621ce81f2234;SP;100.000000000000;3;1;451,28
c13fb473e7cb8b83ccd543c094df0608;SP;0.000000000000;3;2;83,52
c1552b1dab6e6f760950368ae61fb600;SP;0.000000000000;2;2;68,69
c157bdeedcbc9a8e3c8bf0d87ff24428;SP;0.000000000000;4;7;722,97
c161d1327ebc3a156c09582ab2f59f6c;SP;0.000000000000;3;3;76,33
c1849d4d32d7a6cecd5aa471809d3135;SP;0.000000000000;4;3;430,71
c1d1ebb4745cc43cb6f05e9c8a705c9a;SP;33.333333333333;2;3;77,17
c1dde11f12d05c478f5de2d7319ad3b2;SP;0.000000000000;1;1;19,89
c1f12f926d0ba950578b4fa41115cbb6;SP;25.000000000000;4;2;556,56
c24173065483e421f9e5e7f599de101d;SP;11.111111111111;3;9;491,21
c273175f7c6c80fb02f051e2fc6d0d72;SP;7.142857142857;3;14;1443,45
c2bda99904207edd1834f03e0022b007;SP;0.000000000000;2;2;101,68
c2d70ce2c5d0a2eb75e78668236e6dc8;SP;0.000000000000;4;13;2699,92
c31eff8334d6b3047ed34bebd4d62c36;SP;13.934426229508;3;121;15454,88
c3251e13f1bbda6c74e37c160f991e19;SP;0.000000000000;5;2;513,08
c32fc744b9160ac853450488e3cfea93;SP;0.000000000000;2;3;223,52
c35affa65afd250151285c5917fc1c8a;SP;11.111111111111;4;9;5993,92
c360e4787614ed31ac7a2f95d3b22dc6;SP;0.000000000000;2;1;218,95
c37b2059d4f90d4feead554e5246565e;SP;43.750000000000;3;12;1061,28
c3867b4666c7d76867627c2f7fb22e21;SP;10.038610038610;3;243;42031,51
c394e193cda3b4225ff2094d32184849;SP;0.000000000000;4;3;3611,44
c3aad7dc65449ae90a5e9c3c6c1e78e0;SP;0.000000000000;4;6;640,36
c3acdfac4e3e97ff87529454fbc03642;SP;8.333333333333;4;12;17057,28
c3e1abd72a42fe690fcd89cf5720fe29;SP;0.000000000000;4;13;1967,58
c3e2398fcc7e581cda2e546557bf6968;SP;0.000000000000;5;1;30,13
c3ee2331a724e6fc02c4b698b57a73f3;SP;0.000000000000;3;2;1487,88
c42fd8e4d47dfb18ce5222f2dd7752f9;SP;16.666666666666;4;5;423,13
c447f8dd3ed213f291d65ef074a268eb;SP;0.000000000000;3;7;777,23
c458e2045a8aa8964f8879af03fdcce6;SP;0.000000000000;3;4;691,7
c4af86330efa7a2620772227d2d670c9;SP;0.000000000000;4;3;4384,51
c4b911d06343b21dd906651f8101cb49;SP;0.000000000000;1;2;141,33
c4d51195486dc781531876a7d00453d8;SP;29.411764705882;3;17;12038,35
c4f7fee5b0db50e87766f5a4d1b1b758;SP;0.000000000000;2;8;12533,6
c500367424994318b9e779ff1ae9a330;SP;11.111111111111;3;9;4658,39
c510bc1718f0f2961eaa42a23330681a;SP;0.000000000000;4;13;13211,87
c522be04e020c1e7b79f3acff36513d5;SP;28.571428571428;3;7;838,3
c542f5a8c64d973f30e9df8d06f70b4a;SP;0.000000000000;1;1;98,31
c54679b132454625907c773d273d4126;SP;0.000000000000;4;7;1139,93
c5e60e39c0f42b8e827daa13cff74afa;SP;12.500000000000;4;6;223,1
c5f7feb04a6a1fb3596322bfc3cf1917;SP;9.090909090909;4;11;2058,46
c60b801f2d52c7f7f91de00870882a75;SP;19.512195121951;3;41;13652,89
c611f4ce9ce875bcc063fa97fd4d7d12;SP;100.000000000000;4;1;332,25
c6381b1321d7d97717a5bb4ed5b77882;SP;0.000000000000;3;2;100,01
c66dccfb3f109511246da627dd5a2498;SP;4.444444444444;4;45;13682,25
c68fb906c8f4b4b946d8386bfa6e5467;SP;2.127659574468;4;44;5294,66
c6a7539d424a8402232c2228d7a03c5e;SP;6.666666666666;2;10;1001,32
c6bda72e4dbf5c5866b13cb1810c6d03;SP;3.333333333333;4;59;15323,04
c70a353f02429c00775a46a75fb787da;SP;0.000000000000;4;6;336,94
c70c1b0d8ca86052f45a432a38b73958;SP;8.059701492537;4;259;40110,6299999999
c714262700f93defc16bf17a51a4cb23;SP;0.000000000000;3;4;491,33
c716e0b86ed568878475b60fbb6323ad;SP;0.000000000000;5;1;50,23
c76d418370990614e89e956c7a7567d9;SP;0.000000000000;3;2;369,77
c794dab4928dd97beb41d05514441e86;SP;12.500000000000;4;16;1544,59
c7b7db6c8f3c64a7cc1afa634db21d50;SP;100.000000000000;1;1;1511,86
c7c7b2682c648339a0e9846bb1023a39;SP;0.000000000000;4;2;199,68
c7fdb77fdbff3c41981bc52f787e959e;SP;16.666666666666;3;10;871,88
c826c40d7b19f62a09e2d7c5e7295ee2;SP;8.625336927223;4;352;50937,37
c8417879a15366a17c30af34c798c332;SP;5.714285714285;4;25;2210,55
c84592044b180dec206770c38603814b;SP;0.000000000000;4;15;736,2
c85d7b477a709c85a1e8b8f25aa1b270;SP;0.000000000000;1;1;107,22
c8660dcf9ba70575f45d80fe28c27713;SP;14.285714285714;4;4;438,99
c8665a4dd081a2c436b1cd921079d0d9;SP;0.000000000000;5;1;93,53
c8771b1a10bb99bb34d3c459c5cffb53;SP;0.000000000000;5;1;96,1
c87abc38c8ed3240861729e1aeadf221;SP;0.000000000000;1;1;148,68
c8b0e2b0a7095e5d8219575d5e7e1181;SP;5.952380952380;4;83;13414,54
c8b3445d737de6befde0c88ede534a5e;SP;2.777777777777;3;30;3800,79
c8cc60ffd415254af5d9b9f34f32c369;SP;0.000000000000;4;8;916,23
c8e135e7b21ecbc36c1153a29d2f5a06;SP;0.000000000000;4;7;1267,48
c990d6cf976a5718aaedc539f383ab88;SP;36.363636363636;3;10;341,99
c9aafcd0621b2207c10e32c649cada4d;SP;7.692307692307;4;44;3885,9
c9c7905cffc4ef9ff9f113554423e671;SP;11.428571428571;4;127;12857,42
ca3bd7cd9f149df75950150d010fe4a2;SP;2.173913043478;3;71;13171,37
ca4b77513ac2040591b0d8fae6958380;SP;20.000000000000;4;14;1973,62
ca7c6bd577e559472af1c699de9e764e;SP;0.000000000000;4;6;218,82
caa9bc43a9fe8cf9c564ddd8a03cc4a6;SP;7.692307692307;4;12;970,69
cab85505710c7cb9b720bceb52b01cee;SP;2.403846153846;4;203;14231,62
cac4c8e7b1ca6252d8f20b2fc1a2e4af;SP;23.170731707317;3;73;5347,89
cac63f48c38cd7d002a7e846dcd99a23;SP;0.000000000000;4;10;1112,4
cad10cc982ab6a391570c211b995c17c;SP;0.000000000000;5;1;60,19
cb0b3bcf14e0a709df412a99424a59d7;SP;0.000000000000;4;2;507,43
cb162c8eef257253782d245c08d9097c;SP;0.000000000000;5;1;49,12
cb32766839f443db85c82a43c4a6c19e;SP;0.000000000000;3;2;265,51
cb3dd9ce66268c7a3ca7241ac70ab58c;SP;5.454545454545;4;50;3898,32
cb41bfbcbda0aea354a834ab222f9a59;SP;33.333333333333;3;12;4888,68
cb5df0dcb9e280b1780e9d589889f2c7;SP;5.555555555555;2;15;3550,14
cb9fb4ca75d7ba8437480e8dde64fe98;SP;0.000000000000;4;10;705,56
cbbd5ae8f53de5f5097cd8217b529e24;SP;0.000000000000;2;2;422,25
cbd996ad3c1b7dc71fd0e5f5df9087e2;SP;8.648648648648;4;161;10655,48
cbf09e831b0c11f6f23ffb51004db972;SP;0.000000000000;4;10;1815,4
cc1f04647be106ba74e62b21f358af25;SP;0.000000000000;1;1;20,19
cc419e0650a3c5ba77189a1882b7556a;SP;5.853119823302;4;1698;132277,87
